,18-Dec-2025
The Nifty witnessed an intraday movement of about 176.05 points.The closing index was 0.01 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 87865.32
, Traded Quantity (in Lakhs), 43797.69
, Number of Trades, 29913405
, Total Market Capitalisation (Rs. Crores), 46350554.12

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,GOKEX,EQ,       784.30,                150936597.60,191047
,GOKUL,EQ,        39.62,                   558587.54,14132
,GOKULAGRO,EQ,       187.71,                 36292988.68,192784
,GOLD1,EQ,       111.17,                182703015.62,1644082
,GOLD360,EQ,       129.90,                  4483791.80,34521
,GOLDADD,EQ,       128.75,                 41842986.05,324505
,GOLDBEES,EQ,       109.88,               2948952286.87,26801568
,GOLDBND,EQ,       133.08,                  1037124.68,7796
,GOLDCASE,EQ,        20.87,                137612755.56,6581642
,GOLDENTOBC,BZ,        31.56,                    53230.57,1659
,GOLDETF,EQ,       129.09,                184589909.12,1429546
,GOLDIAM,EQ,       362.65,                 50063194.90,137574
,GOLDIETF,EQ,       113.96,               1496995805.70,13138964
,GOLDSHARE,EQ,       111.65,                 71035368.10,635787
,GOLDTECH,EQ,        49.80,                  3863155.61,76793
,GOODLUCK,EQ,      1019.80,                 85049086.00,82353
,GOPAL,EQ,       309.55,                 16622491.40,53555
,GOYALALUM,EQ,         6.71,                   740449.25,109247
,GOYALSALT,SM,       160.00,                    96000.00,600
,GPECO,SM,       435.80,                  3765280.00,8600
,GPIL,EQ,       238.13,                155572470.62,655468
,GPPL,EQ,       191.27,                215925533.57,1128494
,GPTHEALTH,EQ,       136.49,                 11680082.24,85268
,GPTINFRA,EQ,       107.03,                 48930336.52,456663
,GRANULES,EQ,       581.85,                372682102.55,642737
,GRAPHISAD,SM,        46.20,                  4193520.00,91200
,GRAPHITE,EQ,       526.35,                112336848.20,213395
,GRAVITA,EQ,      1820.60,                215351106.60,118811
,GRCL,SM,       380.00,                   640137.50,1750
,GREAVESCOT,EQ,       176.93,                104637888.98,591951
,GREENCHEF,SM,        56.00,                    89200.00,1600
,GREENLAM,EQ,       250.35,                  5480133.55,21936
,GREENLEAF,SM,       155.05,                  2906300.00,18000
,GREENPANEL,EQ,       225.51,                 42736601.17,186709
,GREENPLY,EQ,       255.30,                 25346304.85,98060
,GREENPOWER,EQ,        12.17,                 35075338.98,2917024
,GRETEX,SM,       191.00,                   286500.00,1500
,GRINDWELL,EQ,      1581.90,                 52644031.30,33340
,GRINFRA,EQ,      1019.50,                 14091902.70,13753
,GRMOVER,EQ,       470.50,                255515631.65,543986
,GROBTEA,EQ,       998.00,                    13997.50,14
,GROWW,EQ,       144.11,               2431067516.25,16804524
,GROWWCAPM,EQ,         9.75,                  2590318.80,266783
,GROWWDEFNC,EQ,        73.37,                 27705423.40,378045
,GROWWEV,EQ,        30.56,                  3752183.26,123000
,GROWWGOLD,EQ,       130.13,                 38149508.74,293004
,GROWWLIQID,EQ,       107.07,                 15941584.87,148882
,GROWWLOVOL,EQ,        10.64,                   113156.54,10631
,GROWWMC150,EQ,       218.29,                   328959.45,1509
,GROWWMOM50,EQ,        10.54,                   928785.83,88390
,GROWWN200,EQ,        11.61,                   606217.25,52253
,GROWWNET,EQ,        10.40,                  2000565.51,193100
,GROWWNIFTY,EQ,        10.34,                  1391602.02,134288
,GROWWNXT50,EQ,        67.82,                   411904.21,6081
,GROWWPOWER,EQ,         9.60,                  4307888.26,448806
,GROWWRAIL,EQ,        32.51,                  9537566.49,294167
,GROWWRLTY,EQ,         9.76,                  1041236.54,107084
,GROWWSC250,EQ,         9.34,                   966364.10,103620
,GROWWSLVR,EQ,       198.27,                 93946616.93,472361
,GRPLTD,EQ,      1680.40,                  5770236.80,3417
,GRSE,EQ,      2222.20,               3922466140.50,1775059
,GRWRHITECH,EQ,      3409.90,                329351064.10,96386
,GSEC10IETF,EQ,       258.86,                    22202.96,86
,GSEC10YEAR,EQ,        29.46,                    21663.94,734
,GSEC5IETF,EQ,        63.91,                   789005.81,12375
,GSFC,EQ,       169.51,                149763286.51,880100
,GSLSU,BE,       108.36,                  1891052.27,17245
,GSMFOILS,SM,       200.00,                  5214050.00,26000
,GSPL,EQ,       280.95,                 81783274.45,291917
,GSS,EQ,        16.10,                  1834968.04,112844
,GSTL,ST,        15.30,                   244800.00,16000
,GTECJAINX,EQ,        23.86,                   195449.18,8188
,GTL,EQ,         8.01,                  1056387.24,131245
,GTLINFRA,EQ,         1.21,                115204890.86,94659520
,GTPL,EQ,        99.56,                  1445473.81,14287
,GUFICBIO,EQ,       349.45,                 28345465.60,80964
,GUJALKALI,EQ,       500.75,                  5536848.25,11068
,GUJAPOLLO,EQ,       429.65,                  1201765.70,2819
,GUJGASLTD,EQ,       383.15,                176272873.60,461179
,GUJRAFFIA,BE,        51.34,                    34808.52,678
,GUJTHEM,EQ,       389.05,                 22202928.45,57325
,GULFOILLUB,EQ,      1197.10,                 31037698.10,25957
,GULFPETRO,EQ,        35.60,                   734212.44,20590
,GULPOLY,EQ,       139.94,                 18820338.19,136238
,GURUNANAK,SM,        37.00,                    59200.00,1600
,GVKPIL,BE,         3.12,                  2032763.96,657359
,GVPIL,EQ,       319.25,                116777438.40,365026
,GVPTECH,EQ,         9.61,                  7094354.44,719396
,GVPTECHPP,E1,         4.23,                    61732.64,14119
,GVT&D,EQ,      2861.50,               2491675892.20,869061
,HALEOSLABS,BE,      1232.40,                  2266985.00,1819
,HAPPSTMNDS,EQ,       475.90,                117771305.90,246856
,HAPPYFORGE,EQ,      1066.00,                 35955753.00,33833
,HARDWYN,EQ,        17.12,                 14043882.71,818181
,HARIOMPIPE,EQ,       348.80,                 28813431.50,82748
,HARRMALAYA,EQ,       159.84,                   793733.90,4944
,HARSHA,EQ,       376.00,                  4048607.50,10790
,HATHWAY,EQ,        12.21,                 18048647.31,1471675
,HATSUN,EQ,       977.20,                 32932143.90,33628
,HAVISHA,EQ,         1.88,                    26508.89,14119
,HBLENGINE,EQ,       818.85,               8132428739.30,10043498
,HBSL,BE,        73.20,                   124343.77,1701
,HCC,EQ,        18.01,                982336998.19,54931431
,HCG,EQ,       698.70,                 48675937.05,69535
,HCL-INSYS,EQ,        13.69,                  1516227.74,111077
,HDBFS,EQ,       747.75,                152250357.40,203334
,HDFCAMC,EQ,      2722.90,               7849169018.30,2915803
,HDFCBSE500,EQ,        37.63,                   220591.31,5862
,HDFCGOLD,EQ,       113.53,                495774330.83,4365687
,HDFCGROWTH,EQ,       128.53,                   956899.41,7455
,HDFCLIQUID,EQ,      1040.59,                 11558181.51,11107
,HDFCLOWVOL,EQ,        21.37,                   154760.19,7245
,HDFCMID150,EQ,        22.11,                  4507723.61,204328
,HDFCMOMENT,EQ,        31.28,                  4495684.93,144044
,HDFCNEXT50,EQ,        69.10,                  2916478.17,42262
,HDFCNIF100,EQ,        27.05,                  1007199.71,37197
,HDFCNIFBAN,EQ,        60.38,                  1271326.77,20998
,HDFCNIFIT,EQ,        40.85,                  2780894.71,68279
,HDFCNIFTY,EQ,       288.73,                 10666673.62,36925
,HDFCPSUBK,EQ,        83.97,                  6397337.21,76369
,HDFCPVTBAN,EQ,        28.79,                   780118.11,27073
,HDFCQUAL,EQ,        59.65,                   329907.31,5544
,HDFCSENSEX,EQ,        95.27,                  1174460.26,12320
,HDFCSILVER,EQ,       194.13,               1523651397.48,7841083
,HDFCSML250,EQ,       162.95,                130797432.01,803916
,HDFCVALUE,EQ,       138.62,                   270959.28,1954
,HDIL,BZ,         2.40,                   280834.73,116087
,HEADSUP,EQ,         8.85,                   722108.29,82012
,HEALTHADD,EQ,       146.33,                    79038.86,541
,HEALTHIETF,EQ,       148.94,                  8015044.18,53920
,HEALTHY,EQ,        14.94,                  7421273.57,497328
,HECPROJECT,EQ,       124.47,                   689436.60,5520
,HEG,EQ,       520.50,                121977816.65,233169
,HEIDELBERG,EQ,       170.59,                  9364492.19,55028
,HEMIPROP,EQ,       128.99,                 23448776.35,182696
,HERANBA,EQ,       241.10,                  5395661.55,22238
,HERCULES,EQ,       154.78,                  1915066.99,12353
,HERITGFOOD,EQ,       458.75,                 38051376.15,82500
,HEROMOTOCO,EQ,      5748.50,               5798810844.50,1016539
,HESTERBIO,EQ,      1574.90,                  3000910.30,1899
,HEUBACHIND,EQ,       466.95,                  2144035.40,4570
,HEXATRADEX,EQ,       159.96,                   553723.40,3470
,HEXT,EQ,       755.80,                268611698.75,354882
,HFCL,EQ,        64.62,                657526245.96,10156497
,HGINFRA,EQ,       733.30,                 65379812.20,88961
,HGM,EQ,        70.73,                   152284.14,2153
,HGS,EQ,       437.20,                  6208873.60,14273
,HIGREEN,SM,       133.00,                   528440.00,4000
,HIKAL,EQ,       237.34,                 82385113.28,345242
,HILINFRA,EQ,        56.42,                 17387745.24,303967
,HILTON,EQ,        41.09,                  3176167.30,78765
,HIMATSEIDE,EQ,       113.92,                 16660612.01,146148
,HINDCOMPOS,EQ,       420.25,                  1081026.90,2581
,HINDCON,EQ,        28.07,                   557888.93,20072
,HINDCOPPER,EQ,       387.45,              11254281994.60,29335396
,HINDOILEXP,EQ,       153.96,                 25060489.60,162641
,HINDPETRO,EQ,       464.00,                563493661.50,1217678
,HINDWAREAP,EQ,       259.40,                  9521208.35,36336
,HIRECT,EQ,      1411.80,                 16869689.00,11905
,HISARMETAL,EQ,       156.31,                   598979.65,3800
,HITECH,EQ,        91.09,                 78230641.49,855762
,HITECHCORP,EQ,       168.63,                   357200.44,2137
,HITECHGEAR,BE,       652.95,                   663952.10,1017
,HLEGLAS,EQ,       442.50,                 20028203.70,45033
,HLVLTD,EQ,         9.83,                  4794045.94,484534
,HMAAGRO,EQ,        28.93,                  6165529.23,214719
,HMT,BZ,        47.69,                   243933.02,5176
,HMVL,EQ,        72.78,                 15426747.08,211126
,HNDFDS,EQ,       520.45,                 15136906.15,29033
,HNGSNGBEES,EQ,       500.44,                 49839847.26,99530
,HOACFOODS,ST,       340.20,                  1564687.50,4500
,HOLMARC,SM,       101.50,                   304500.00,3000
,HOMEFIRST,EQ,      1155.70,                 79883169.90,69363
,HONASA,EQ,       258.60,                133407494.60,521859
,HONAUT,EQ,     33625.00,                 70570820.00,2098
,HONDAPOWER,EQ,      2286.70,                  3568126.10,1560
,HPAL,EQ,        41.56,                  2519003.61,60298
,HPIL,EQ,       131.79,                   223938.46,1668
,HPL,EQ,       377.20,                 20613916.50,54560
,HRHNEXT,SM,        25.95,                   502350.00,19500
,HSCL,EQ,       463.15,                219837570.65,473792
,HTMEDIA,EQ,        23.65,                  2937094.95,125043
,HUBTOWN,EQ,       234.70,                108876779.40,462336
,HUDCO,EQ,       206.90,                554406869.03,2684522
,HUHTAMAKI,EQ,       205.51,                 16753298.92,81997
,HYBRIDFIN,BE,        18.34,                   139919.40,7601
,IBLFL,SM,        68.00,                  1360000.00,20000
,IBULLSLTD,EQ,        16.85,                  5101576.54,301487
,ICDSLTD,EQ,        44.50,                    55572.66,1296
,ICEMAKE,EQ,       801.20,                 58524292.15,73139
,ICICIB22,EQ,       114.68,                 12335846.76,107483
,ICICIPRULI,EQ,       645.65,               1665040968.40,2632156
,ICIL,EQ,       266.60,                 55263317.70,206842
,ICRA,EQ,      6161.00,                 43195176.00,7148
,IDBI,EQ,        97.54,                401071078.61,4121918
,IDEA,EQ,        11.30,              10038145882.29,889444084
,IDEAFORGE,EQ,       413.15,                 52924110.00,128365
,IDEALTECHO,SM,       185.00,                   755325.00,4000
,IDFCFIRSTB,EQ,        83.79,               1941721996.82,23184124
,IDFNIFTYET,EQ,       282.46,                 11017536.02,38920
,IEML,SM,        90.60,                  2775050.00,30500
,IEX,EQ,       139.76,                460398314.44,3284400
,IFBAGRO,EQ,      1221.60,                 12212487.60,10019
,IFBIND,EQ,      1552.60,                 25214092.60,16194
,IFCI,EQ,        46.81,                133097617.47,2837662
,IFGLEXPOR,EQ,       199.73,                  2058863.65,10233
,IGARASHI,EQ,       426.60,                 23948371.55,56393
,IGCL,EQ,        78.82,                  6222951.45,79011
,IGIL,EQ,       316.10,                117951233.95,373660
,IGL,EQ,       196.03,               1490039224.13,7610717
,IGPL,EQ,       394.85,                  3239570.60,8284
,IIFL,EQ,       560.50,                435433111.80,776247
,IIFL210425,NW,      1049.80,                     8398.40,8
,IIFLCAPS,EQ,       312.80,                111246944.55,355829
,IIFLHFZC27,NB,      1370.00,                    93160.00,68
,IIFLZC26A,NR,      1270.00,                    17780.00,14
,IIFLZC28,NG,      1555.00,                    15550.00,10
,IIFLZC28A,NU,      1235.00,                    56898.96,45
,IITL,EQ,       165.39,                  1468522.01,8690
,IKIO,EQ,       172.56,                  8610010.12,49699
,IKS,EQ,      1654.40,                 98562366.50,59546
,IL&FSENGG,BZ,        26.64,                    58837.14,2200
,IL&FSTRANS,BZ,         2.84,                    92673.87,32924
,IMAGICAA,EQ,        48.55,                  9423058.96,195222
,IMC1,N3,       252.52,                    20959.62,83
,IMC1,N2,       255.00,                    21165.00,83
,IMC1,N0,       254.00,                    21595.00,85
,IMFA,EQ,      1397.20,                312583598.40,222735
,IMPAL,EQ,      1036.50,                  1368006.40,1325
,IMPEXFERRO,BZ,         1.81,                    18677.27,10457
,INCREDIBLE,EQ,        39.60,                   248963.42,6243
,INDBANK,EQ,        34.28,                   346341.96,10121
,INDGN,EQ,       535.60,                133345998.60,251494
,INDIACEM,EQ,       430.95,                617266849.90,1430953
