,16-Dec-2025
The Nifty witnessed an intraday movement of about 146.4 points.The closing index was 0.64 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 83984.54
, Traded Quantity (in Lakhs), 39374.81
, Number of Trades, 28265852
, Total Market Capitalisation (Rs. Crores), 46532655.59

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,GRANULES,EQ,       574.05,                363892074.95,634617
,GRAPHISAD,SM,        42.80,                  3591780.00,86400
,GRAPHITE,EQ,       537.15,                100619850.60,186590
,GRAVITA,EQ,      1847.40,                412123104.30,222864
,GREAVESCOT,EQ,       180.76,                103267819.51,568511
,GREENCHEF,SM,        57.00,                    45600.00,800
,GREENLAM,EQ,       255.70,                 21306642.65,83667
,GREENLEAF,SM,       171.95,                  1031200.00,6000
,GREENPANEL,EQ,       234.43,                 15487275.54,66181
,GREENPLY,EQ,       274.50,                 18146906.05,66239
,GREENPOWER,EQ,        12.01,                 26899449.23,2240129
,GRETEX,SM,       190.00,                   142500.00,750
,GRINDWELL,EQ,      1552.10,                 22369173.40,14368
,GRINFRA,EQ,      1037.00,                 15452325.60,15019
,GRMOVER,EQ,       454.05,                343539598.60,759393
,GROBTEA,EQ,      1007.50,                   308988.90,310
,GROWW,EQ,       144.25,               2205710652.65,15200310
,GROWWCAPM,EQ,         9.58,                  2147137.12,223518
,GROWWDEFNC,EQ,        74.54,                 11891706.08,159231
,GROWWEV,EQ,        30.84,                  3014528.51,97514
,GROWWGOLD,EQ,       129.38,                 61632369.08,475443
,GROWWLIQID,EQ,       107.04,                 14217194.85,132814
,GROWWLOVOL,EQ,        10.69,                   255943.67,23837
,GROWWMC150,EQ,       220.06,                   141111.24,640
,GROWWMOM50,EQ,        10.61,                   952539.01,89572
,GROWWN200,EQ,        11.64,                   265872.38,22811
,GROWWNET,EQ,        10.38,                  4180102.77,401031
,GROWWNIFTY,EQ,        10.39,                  2229348.72,214289
,GROWWNXT50,EQ,        68.43,                   434857.32,6353
,GROWWPOWER,EQ,         9.71,                 23188275.80,2383126
,GROWWRAIL,EQ,        32.82,                 10511330.97,319807
,GROWWRLTY,EQ,         9.80,                   444921.39,45176
,GROWWSC250,EQ,         9.45,                   929914.56,98370
,GROWWSLVR,EQ,       189.61,                 90469644.41,478757
,GRPLTD,EQ,      1741.80,                  2198930.10,1255
,GRSE,EQ,      2290.10,               1881857001.40,817680
,GRWRHITECH,EQ,      3557.00,                170674335.40,47760
,GSEC10IETF,EQ,       259.53,                     2071.62,8
,GSEC10YEAR,EQ,        29.64,                   253947.59,8622
,GSEC5IETF,EQ,        63.70,                   143426.55,2250
,GSFC,EQ,       172.35,                245349885.36,1408752
,GSLSU,BE,       114.50,                  7443327.67,63482
,GSMFOILS,SM,       203.50,                  3841925.00,19000
,GSPL,EQ,       281.80,                 65094864.70,230019
,GSS,EQ,        17.47,                  1750103.54,99903
,GSTL,ST,        13.95,                   876650.00,65000
,GTECJAINX,EQ,        23.81,                  2232885.73,94767
,GTL,EQ,         8.17,                   706390.80,86343
,GTLINFRA,EQ,         1.26,                 31005003.63,24623250
,GTPL,EQ,       103.17,                  4597397.01,45345
,GUFICBIO,EQ,       351.65,                  7316586.60,20936
,GUJALKALI,EQ,       504.45,                  9579486.85,18851
,GUJAPOLLO,EQ,       424.65,                  7967607.55,18365
,GUJGASLTD,EQ,       386.45,                 46174486.25,118798
,GUJRAFFIA,BE,        53.44,                   172397.44,3226
,GUJTHEM,EQ,       390.95,                 15253321.60,39222
,GULFOILLUB,EQ,      1198.60,                 59243418.60,49483
,GULFPETRO,EQ,        35.90,                  1474162.52,40983
,GULPOLY,EQ,       135.32,                  4387907.92,32255
,GURUNANAK,SM,        35.30,                   845120.00,24000
,GVKPIL,BE,         3.12,                  1969682.25,627521
,GVPIL,EQ,       314.30,                 27482136.25,87316
,GVPTECH,EQ,         9.08,                    98790.11,10731
,GVPTECHPP,E1,         4.09,                    17283.73,4224
,GVT&D,EQ,      3013.00,               1077182262.50,357485
,HALEOSLABS,BE,      1365.00,                 20191499.50,15388
,HAPPSTMNDS,EQ,       490.45,                 88575779.45,180080
,HAPPYFORGE,EQ,      1068.60,                 16936941.20,15931
,HARDWYN,EQ,        16.87,                 10977114.24,643984
,HARIOMPIPE,EQ,       358.95,                 14918497.95,41504
,HARRMALAYA,EQ,       163.73,                   814459.84,4981
,HARSHA,EQ,       371.80,                  2791111.85,7509
,HATHWAY,EQ,        12.58,                 19638538.30,1542973
,HATSUN,EQ,       996.20,                 15866223.50,15871
,HAVISHA,EQ,         1.88,                   104604.51,55581
,HBLENGINE,EQ,       799.95,                460895173.20,573972
,HBSL,BE,        74.11,                    96677.03,1303
,HCC,EQ,        17.76,                769449703.15,44230485
,HCC-RE1,BE,         4.26,                133546892.57,33337294
,HCG,EQ,       721.50,                 57833843.25,80345
,HCL-INSYS,EQ,        13.62,                  1634996.33,119545
,HDBFS,EQ,       754.60,                312668583.15,412019
,HDFCAMC,EQ,      2583.70,               2554081988.00,989338
,HDFCBSE500,EQ,        37.81,                   158869.62,4194
,HDFCGOLD,EQ,       113.10,                991236284.29,8765327
,HDFCGROWTH,EQ,       128.46,                  1315433.46,10237
,HDFCLIQUID,EQ,      1040.32,                  9095650.83,8743
,HDFCLOWVOL,EQ,        21.45,                  2929930.70,136045
,HDFCMID150,EQ,        22.19,                  6854793.73,308567
,HDFCMOMENT,EQ,        31.39,                  2190555.07,69625
,HDFCNEXT50,EQ,        69.61,                  1999666.89,28773
,HDFCNIF100,EQ,        27.18,                   505690.09,18584
,HDFCNIFBAN,EQ,        60.61,                  3391406.03,55902
,HDFCNIFIT,EQ,        40.21,                  1159889.47,28894
,HDFCNIFTY,EQ,       289.50,                 55352392.64,190927
,HDFCPSUBK,EQ,        82.59,                 32624657.03,395400
,HDFCPVTBAN,EQ,        28.95,                  1464084.64,50470
,HDFCQUAL,EQ,        59.97,                   241659.96,4034
,HDFCSENSEX,EQ,        95.45,                  2380505.24,24906
,HDFCSILVER,EQ,       185.44,               1234737802.30,6687317
,HDFCSML250,EQ,       164.40,                180263888.98,1094594
,HDFCVALUE,EQ,       138.09,                   333681.50,2411
,HDIL,BZ,         2.39,                   354447.36,149601
,HEADSUP,EQ,         8.85,                   220099.82,24765
,HEALTHADD,EQ,       147.50,                   411170.54,2787
,HEALTHIETF,EQ,       149.90,                  6106343.09,40720
,HEALTHY,EQ,        15.03,                  1994651.90,132434
,HECPROJECT,EQ,       124.64,                   420678.80,3360
,HEG,EQ,       534.00,                143809804.30,269431
,HEIDELBERG,EQ,       171.13,                 12043823.42,70020
,HEMIPROP,EQ,       130.51,                 26242668.76,200089
,HERANBA,EQ,       243.65,                 15243315.50,62766
,HERCULES,EQ,       156.37,                  1231382.11,7855
,HERITGFOOD,EQ,       463.50,                 65639249.20,140277
,HEROMOTOCO,EQ,      5946.50,               2309306970.00,388048
,HESTERBIO,EQ,      1587.40,                  3075334.00,1928
,HEUBACHIND,EQ,       457.65,                  1852363.45,4079
,HEXATRADEX,EQ,       161.85,                  1422288.17,8770
,HEXT,EQ,       761.45,                567128593.15,748360
,HFCL,EQ,        65.43,                671273439.12,10204719
,HGINFRA,EQ,       755.35,                 70645808.25,93628
,HGM,EQ,        71.90,                   515573.51,7023
,HGS,EQ,       445.15,                  3995394.25,8945
,HIGREEN,SM,       132.30,                  2053640.00,15200
,HIKAL,EQ,       242.76,                 97816787.51,399906
,HILINFRA,EQ,        59.47,                 16605111.47,276001
,HILTON,EQ,        40.01,                   748083.24,18683
,HIMATSEIDE,EQ,       117.07,                 10602540.93,90531
,HINDCOMPOS,EQ,       416.60,                   714808.70,1722
,HINDCON,EQ,        28.34,                  1699996.84,59304
,HINDCOPPER,EQ,       369.40,               3444407879.55,9297078
,HINDOILEXP,EQ,       156.55,                 47087838.56,303058
,HINDPETRO,EQ,       465.35,                699230068.00,1508242
,HINDWAREAP,EQ,       268.05,                 13668573.65,50553
,HIRECT,EQ,      1434.50,                 16709535.20,11590
,HISARMETAL,EQ,       164.02,                   365653.62,2253
,HITECH,EQ,        94.00,                 87404071.69,935338
,HITECHCORP,EQ,       172.50,                   400169.33,2350
,HITECHGEAR,BE,       658.25,                   290317.35,440
,HLEGLAS,EQ,       456.40,                 14580783.85,31864
,HLVLTD,EQ,         9.37,                  4619866.19,491494
,HMAAGRO,EQ,        29.60,                  5931001.10,200940
,HMT,BZ,        48.30,                   176994.00,3695
,HMVL,EQ,        65.51,                   620353.79,9376
,HNDFDS,EQ,       529.55,                 16556510.65,31170
,HNGSNGBEES,EQ,       502.32,                146182199.92,290104
,HOACFOODS,ST,       345.55,                   259162.50,750
,HOLMARC,SM,       105.00,                   471637.50,4500
,HOMEFIRST,EQ,      1181.60,                158889437.00,134057
,HOMESFY,SM,       165.00,                    99000.00,600
,HONASA,EQ,       259.90,                230653057.40,897218
,HONAUT,EQ,     34010.00,                110581845.00,3249
,HONDAPOWER,EQ,      2331.40,                  3286152.00,1405
,HPAL,EQ,        42.58,                  1116467.73,26164
,HPIL,EQ,       131.71,                    33701.39,255
,HPL,EQ,       389.80,                 16234160.55,41584
,HPTL,ST,       290.00,                   174000.00,600
,HRHNEXT,SM,        28.20,                    42300.00,1500
,HSCL,EQ,       470.10,                236110279.00,501080
,HTMEDIA,EQ,        22.24,                   900016.93,40631
,HUBTOWN,EQ,       242.40,                255244185.80,1036194
,HUDCO,EQ,       211.02,                350414010.38,1655063
,HUHTAMAKI,EQ,       210.34,                  6553700.97,31115
,HVAX,SM,       859.95,                  1614135.00,1950
,HYBRIDFIN,BE,        18.90,                   112583.74,5974
,IBLFL,SM,        66.50,                   133000.00,2000
,IBULLSLTD,EQ,        17.85,                 14620287.38,823186
,ICDSLTD,EQ,        43.81,                    27782.26,631
,ICEMAKE,EQ,       764.35,                  5923088.10,7743
,ICICIB22,EQ,       114.95,                 38080709.75,331159
,ICICIPRULI,EQ,       637.95,               1510710556.60,2339227
,ICIL,EQ,       278.20,                 38438432.25,138259
,ICRA,EQ,      6018.50,                 20283216.00,3364
,IDBI,EQ,        99.53,                551019792.62,5568676
,IDEA,EQ,        11.25,               8047222681.43,712832049
,IDEAFORGE,EQ,       420.75,                 32405678.30,76697
,IDENTICAL,SM,        23.80,                   336000.00,14000
,IDFCFIRSTB,EQ,        83.46,               2553457016.06,30568784
,IDFNIFTYET,EQ,       325.30,                  1925606.73,5950
,IEML,SM,        92.05,                  2633775.00,28500
,IEX,EQ,       140.40,                446035370.59,3165431
,IFBAGRO,EQ,      1218.40,                  6578483.70,5355
,IFBIND,EQ,      1602.90,                 25052951.40,15593
,IFCI,EQ,        47.90,                 82437402.14,1714662
,IFGLEXPOR,EQ,       208.59,                  2346337.86,11214
,IGARASHI,EQ,       442.60,                 20195517.85,45406
,IGCL,EQ,        82.70,                  8417025.29,101818
,IGIL,EQ,       319.70,                 47075980.15,147195
,IGL,EQ,       183.42,                202053567.17,1099726
,IGPL,EQ,       400.90,                  5709405.20,14244
,IIFL,EQ,       566.70,                281455405.15,496565
,IIFLCAPS,EQ,       315.95,                 56134649.20,178198
,IIFLZC26,NN,      1395.00,                    62775.00,45
,IIFLZC26A,NR,      1268.00,                   366474.00,290
,IIFLZC28B,Y1,      1175.00,                     1175.00,1
,IITL,EQ,       167.24,                  2127708.95,12645
,IKIO,EQ,       178.38,                  6905894.39,38556
,IKS,EQ,      1680.00,                350207265.10,207691
,IL&FSENGG,BZ,        26.97,                   155035.60,5832
,IL&FSTRANS,BZ,         3.02,                   279886.14,93487
,IMAGICAA,EQ,        49.94,                 20419461.82,403330
,IMC1,N3,       252.50,                     5302.50,21
,IMC1,N2,       254.01,                     5334.21,21
,IMFA,EQ,      1425.70,                265552580.70,186364
,IMPAL,EQ,      1029.00,                  1078400.10,1044
,IMPEXFERRO,BZ,         1.87,                     9268.21,4931
,INCREDIBLE,EQ,        40.92,                   234654.42,5778
,INDBANK,EQ,        34.36,                   960786.80,27354
,INDGN,EQ,       524.95,                 86189099.95,163921
,INDIACEM,EQ,       408.85,                 86778129.10,211483
,INDIAGLYCO,EQ,      1068.80,                 78628314.40,73255
,INDIAMART,EQ,      2221.40,                187688016.70,83692
,INDIANB,EQ,       773.15,               1349009748.75,1751191
,INDIANCARD,EQ,       245.90,                   104397.25,426
,INDIANHUME,EQ,       404.40,                  8936545.20,21949
,INDIASHLTR,EQ,       860.05,                 35091827.55,40854
,INDIGOPNTS,EQ,      1219.10,                 27602793.20,22540
,INDIGRID,IV,       167.94,                 49657156.95,295534
,INDIQUBE,EQ,       205.04,                 47517117.83,232732
,INDNIPPON,EQ,       793.05,                  7002026.10,8819
,INDOAMIN,EQ,       119.22,                  4884584.12,40739
,INDOBORAX,EQ,       271.19,                 29517546.55,107899
,INDOCO,EQ,       244.85,                  3170963.80,12904
,INDOFARM,EQ,       190.55,                 17227712.13,90404
,INDORAMA,EQ,        47.33,                  3539266.67,74436
,INDOSTAR,EQ,       244.54,                  5566094.85,22911
,INDOTECH,EQ,      1603.90,                 13526266.80,8438
,INDOTHAI,BE,       399.35,                126115651.30,314956
,INDOUS,EQ,       125.53,                  1956483.79,15549
,INDOWIND,EQ,        13.88,                  4512181.45,324418
,INDRAMEDCO,EQ,       489.15,                 95233040.65,194484
,INDSWFTLAB,EQ,        95.42,                  3757364.54,38662
,INDTERRAIN,EQ,        35.50,                   529924.25,14900
,INDUSINDBK,EQ,       845.05,               2378553422.70,2811166
,INDUSINVIT,IV,       116.92,                 10204513.48,87260
