INSTRUMENT,SYMBOL    ,EXP_DATE  ,STR_PRICE  ,OPT_TYPE,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      ,NOTION_VAL        ,PR_VAL            
OPTIDX    ,BANKNIFTY ,27/01/2026,00059300.00,PE      ,00000710.00,00000775.00,00000663.00,00000724.50,000000000011970,            12960,              432,              192,      778000429.50,        9472429.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00059500.00,CE      ,00000869.95,00000925.00,00000770.00,00000818.50,000000001179030,           363210,            12107,             6763,    21909509862.00,      298514862.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00059500.00,PE      ,00000795.90,00000869.00,00000728.50,00000808.60,000000000582870,           335880,            11196,             5659,    20261543281.50,      276683281.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00059700.00,CE      ,00000776.60,00000814.45,00000681.00,00000719.75,000000000009840,             8430,              281,              210,      509452270.50,        6181270.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00059700.00,PE      ,00000886.60,00000965.90,00000835.00,00000905.30,000000000008670,             5190,              173,              112,      314653255.50,        4810255.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00059900.00,CE      ,00000681.95,00000722.30,00000597.70,00000629.95,000000000010500,             8760,              292,              166,      530267740.50,        5543740.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00059900.00,PE      ,00000990.00,00001075.00,00000949.00,00001025.15,000000000006540,             4170,              139,              071,      254042788.50,        4259788.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00060100.00,CE      ,00000592.50,00000623.50,00000517.00,00000544.60,000000000012630,             9300,              310,              149,      564002520.00,        5072520.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00060100.00,PE      ,00001103.50,00001169.50,00001103.00,00001160.00,000000000003960,              990,              033,              019,       60617652.00,        1118652.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00060300.00,CE      ,00000518.00,00000548.50,00000415.00,00000471.30,000000000008280,             4530,              151,              078,      275344567.50,        2185567.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00060300.00,PE      ,00001267.95,00001267.95,00001267.90,00001267.90,000000000004410,              150,              005,              002,        9235186.50,         190186.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00060500.00,CE      ,00000447.30,00000476.10,00000381.80,00000404.00,000000000104130,            57630,             1921,             1274,     3510350157.00,       23735157.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00060500.00,PE      ,00001337.00,00001457.40,00001270.00,00001381.35,000000000025260,            36630,             1221,              590,     2267373220.50,       51258220.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00060700.00,CE      ,00000409.25,00000409.25,00000335.00,00000337.60,000000000006300,             2310,              077,              053,      141035779.50,         818779.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00060900.00,CE      ,00000291.00,00000305.65,00000277.60,00000289.35,000000000004350,             1320,              044,              021,       80767257.00,         379257.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00061100.00,CE      ,00000371.00,00000371.00,00000236.05,00000242.70,000000000003240,             2670,              089,              058,      163836595.50,         699595.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00061100.00,PE      ,00001815.55,00001837.80,00001717.55,00001837.80,000000000000330,              510,              017,              015,       32074908.00,         913908.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00061300.00,CE      ,00000232.20,00000245.00,00000200.00,00000208.05,000000000002580,             2340,              078,              044,      143951977.50,         509977.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00061500.00,CE      ,00000197.10,00000210.20,00000164.65,00000172.15,000000000051210,            32370,             1079,              640,     1996535937.00,        5780937.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00061500.00,PE      ,00002160.00,00002220.00,00002103.50,00002220.00,000000000004950,              630,              021,              014,       40108939.50,        1363939.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00061700.00,CE      ,00000165.50,00000173.10,00000143.40,00000149.80,000000000001170,              900,              030,              024,       55668228.00,         138228.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00061900.00,CE      ,00000137.55,00000138.40,00000117.10,00000119.75,000000000000630,             1230,              041,              025,       76292637.00,         155637.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00062100.00,CE      ,00000118.90,00000118.90,00000098.80,00000103.25,000000000003210,             1800,              060,              028,      111969168.00,         189168.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00062500.00,CE      ,00000087.25,00000089.20,00000071.60,00000077.00,000000000009930,            10440,              348,              165,      653318422.50,         818422.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00062500.00,PE      ,00003025.00,00003025.00,00003010.00,00003010.00,000000000000450,              180,              006,              003,       11792250.00,         542250.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00063100.00,CE      ,00000048.00,00000051.30,00000044.00,00000048.95,000000000001920,             1320,              044,              011,       83355319.50,          63319.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00063500.00,CE      ,00000041.25,00000042.65,00000036.85,00000038.50,000000000040830,            14850,              495,              232,      943559175.00,         584175.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00064500.00,CE      ,00000029.90,00000029.90,00000025.25,00000027.65,000000000006570,              900,              030,              025,       58074721.50,          24721.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00064500.00,PE      ,00004968.90,00004968.90,00004968.90,00004968.90,000000000000000,              030,              001,              001,        2084067.00,         149067.00
OPTIDX    ,BANKNIFTY ,27/01/2026,00066500.00,CE      ,00000018.30,00000020.35,00000018.30,00000020.35,000000000003780,              360,              012,              011,       23946904.50,           6904.50
OPTIDX    ,BANKNIFTY ,27/01/2026,00067500.00,CE      ,00000014.95,00000015.75,00000013.90,00000013.90,000000000000930,              330,              011,              006,       22279855.50,           4855.50
OPTIDX    ,BANKNIFTY ,24/02/2026,00056500.00,PE      ,00000221.95,00000231.30,00000207.50,00000219.85,000000000020460,             4050,              135,              070,      229719526.50,         894526.50
OPTIDX    ,BANKNIFTY ,24/02/2026,00057500.00,PE      ,00000354.90,00000384.90,00000349.00,00000362.40,000000000049110,             7410,              247,              140,      428794002.00,        2719002.00
OPTIDX    ,BANKNIFTY ,24/02/2026,00058500.00,CE      ,00002041.00,00002064.60,00001940.00,00001961.55,000000000000570,              480,              016,              009,       29024754.00,         944754.00
OPTIDX    ,BANKNIFTY ,24/02/2026,00058500.00,PE      ,00000568.95,00000624.70,00000568.95,00000602.60,000000000004260,             2040,              068,              022,      120589215.00,        1249215.00
OPTIDX    ,BANKNIFTY ,24/02/2026,00059500.00,CE      ,00001414.00,00001414.00,00001284.80,00001321.40,000000000004200,             7800,              260,              087,      474594654.00,       10494654.00
OPTIDX    ,BANKNIFTY ,24/02/2026,00059500.00,PE      ,00000960.00,00001002.30,00000928.35,00000947.70,000000000004350,             1140,              038,              028,       68928910.50,        1098910.50
OPTIDX    ,BANKNIFTY ,24/02/2026,00060300.00,CE      ,00000950.00,00000950.00,00000920.00,00000920.00,000000000000060,              060,              002,              002,        3674100.00,          56100.00
OPTIDX    ,BANKNIFTY ,24/02/2026,00060500.00,CE      ,00000910.00,00000918.00,00000812.70,00000834.35,000000000004230,             2250,              075,              044,      138033873.00,        1908873.00
OPTIDX    ,BANKNIFTY ,24/02/2026,00061500.00,CE      ,00000509.20,00000511.50,00000467.00,00000481.10,000000000003240,             4440,              148,              082,      275218752.00,        2158752.00
OPTIDX    ,BANKNIFTY ,24/02/2026,00063300.00,CE      ,00000299.20,00000476.55,00000171.40,00000171.40,000000000000930,             1470,              049,              029,       93402777.00,         351777.00
OPTIDX    ,BANKNIFTY ,24/02/2026,00064500.00,CE      ,00000078.50,00000079.75,00000064.70,00000068.00,000000000025230,             3210,              107,              047,      207280951.50,         235951.50
OPTIDX    ,BANKNIFTY ,31/03/2026,00052500.00,PE      ,00000080.00,00000080.00,00000080.00,00000080.00,000000000001085,              035,              001,              001,        1840300.00,           2800.00
OPTIDX    ,BANKNIFTY ,31/03/2026,00055500.00,PE      ,00000210.50,00000225.25,00000210.50,00000217.00,000000000006545,              420,              012,              005,       23401061.25,          91061.25
OPTIDX    ,BANKNIFTY ,31/03/2026,00058500.00,CE      ,00002528.60,00002529.60,00002380.00,00002420.00,000000000010395,              735,              021,              019,       44784306.00,        1786806.00
OPTIDX    ,BANKNIFTY ,31/03/2026,00058500.00,PE      ,00000701.00,00000725.00,00000648.80,00000697.30,000000000048860,             2660,              076,              059,      157481191.00,        1871191.00
OPTIDX    ,BANKNIFTY ,31/03/2026,00061500.00,CE      ,00000926.00,00000926.00,00000800.00,00000835.00,000000000034475,             2065,              059,              020,      128749370.75,        1751870.75
OPTIDX    ,BANKNIFTY ,31/03/2026,00061500.00,PE      ,00001950.80,00002091.05,00001950.80,00002015.75,000000000015960,             1260,              036,              024,       80042467.75,        2552467.75
OPTIDX    ,MIDCPNIFTY,30/12/2025,00011925.00,PE      ,00000000.90,00000001.75,00000000.90,00000001.75,000000000005460,             6300,              045,              010,       75134626.00,           7126.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00012525.00,PE      ,00000003.00,00000003.00,00000003.00,00000003.00,000000000005320,              420,              003,              001,        5261760.00,           1260.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00012625.00,PE      ,00000003.25,00000003.70,00000003.20,00000003.20,000000000002240,             1260,              009,              005,       15911854.00,           4354.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00012725.00,PE      ,00000004.35,00000005.10,00000003.25,00000005.00,000000000002380,            17220,              123,              035,      219189740.00,          65240.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00012825.00,PE      ,00000006.15,00000007.80,00000005.00,00000007.25,000000000010360,             7700,              055,              042,       98801780.00,          49280.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00012925.00,PE      ,00000008.35,00000010.00,00000006.20,00000009.55,000000000003220,             9660,              069,              051,      124933109.00,          77609.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013025.00,PE      ,00000011.70,00000014.10,00000008.70,00000012.95,000000000004480,             6160,              044,              036,       80307724.00,          73724.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013125.00,PE      ,00000013.05,00000021.10,00000013.05,00000018.85,000000000006720,            10640,              076,              046,      139842199.00,         192199.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013225.00,PE      ,00000022.50,00000031.00,00000019.35,00000029.15,000000000016100,            26600,              190,              125,      352473086.00,         688086.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013325.00,PE      ,00000034.60,00000045.05,00000025.70,00000042.40,000000000013300,            13020,              093,              077,      173988192.00,         496692.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013425.00,PE      ,00000049.45,00000069.60,00000037.90,00000062.30,000000000010360,            24080,              172,              142,      324675274.00,        1401274.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013525.00,CE      ,00000319.65,00000335.00,00000235.00,00000250.00,000000000003920,             1820,              013,              013,       25126332.00,         510832.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013525.00,PE      ,00000070.35,00000100.20,00000057.90,00000087.50,000000000013720,            56700,              405,              346,      771677676.00,        4810176.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013625.00,CE      ,00000210.55,00000222.70,00000172.00,00000191.20,000000000013580,            57680,              412,              297,      796716284.00,       10826284.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013625.00,PE      ,00000100.85,00000140.20,00000080.00,00000124.70,000000000028280,           218820,             1563,             1341,     3008391337.00,       26968837.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013725.00,CE      ,00000192.15,00000209.60,00000122.75,00000133.00,000000000040180,           422940,             3021,             2514,     5873165746.00,       68314246.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013725.00,PE      ,00000147.10,00000189.85,00000112.00,00000171.35,000000000037100,           530040,             3786,             3295,     7354353776.00,       79554776.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013825.00,CE      ,00000133.95,00000152.00,00000083.50,00000091.85,000000000095900,           416920,             2978,             2404,     5812166752.00,       48247752.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013825.00,PE      ,00000185.35,00000245.00,00000154.60,00000230.75,000000000029400,            42840,              306,              261,      600622715.00,        8359715.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013925.00,CE      ,00000093.80,00000105.40,00000054.60,00000059.50,000000000037660,            80220,              573,              478,     1123753729.00,        6690229.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00013925.00,PE      ,00000244.35,00000319.80,00000215.00,00000299.60,000000000010640,             3500,              025,              024,       49689066.00,         951566.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00014025.00,CE      ,00000059.40,00000069.90,00000032.40,00000037.30,000000000042140,            48860,              349,              303,      687475460.00,        2213960.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00014025.00,PE      ,00000289.80,00000382.00,00000289.80,00000382.00,000000000015540,             1960,              014,              014,       28154777.00,         665777.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00014125.00,CE      ,00000036.15,00000044.25,00000021.00,00000023.10,000000000029680,            35280,              252,              230,      499376703.00,        1046703.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00014225.00,CE      ,00000022.75,00000026.70,00000013.25,00000014.85,000000000014700,            51520,              368,              306,      733729269.00,         857269.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00014325.00,CE      ,00000015.95,00000016.65,00000008.55,00000009.80,000000000014560,            20300,              145,              125,      291011392.00,         213892.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00014425.00,CE      ,00000008.55,00000009.95,00000006.15,00000006.55,000000000014840,             9520,              068,              057,      137402776.00,          76776.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00014525.00,CE      ,00000006.35,00000006.65,00000005.10,00000005.20,000000000004480,             3080,              022,              013,       44754745.00,          17745.00
OPTIDX    ,MIDCPNIFTY,30/12/2025,00014625.00,CE      ,00000004.00,00000004.80,00000002.65,00000004.50,000000000010640,            10780,              077,              023,      157705471.00,          47971.00
