,17-Dec-2025
The Nifty witnessed an intraday movement of about 158.8 points.The closing index was 0.16 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 85179.75
, Traded Quantity (in Lakhs), 40759.53
, Number of Trades, 28077055
, Total Market Capitalisation (Rs. Crores), 46381903.84

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,ACC,EQ,      1758.90,                210325439.30,119306
,ACCELYA,EQ,      1310.20,                  6066273.10,4628
,ACCENTMIC,SM,       344.50,                  5354800.00,15500
,ACCPL,ST,        90.00,                  1182420.00,13200
,ACCURACY,EQ,         5.54,                   416323.40,74684
,ACE,EQ,       947.40,                144857527.95,151839
,ACEINTEG,EQ,        22.10,                    40805.33,1868
,ACI,EQ,       497.05,                 58057074.60,116743
,ACL,EQ,        70.45,                   650374.23,9224
,ACMESOLAR,EQ,       235.01,                238678936.00,1027521
,ACUTAAS,EQ,      1661.90,                213549843.30,128142
,ADANIENPP,E1,      1311.30,                250404074.40,190814
,ADDICTIVE,SM,       108.50,                   218550.00,2000
,ADFFOODS,EQ,       209.54,                 11616746.61,54978
,ADL,EQ,        78.01,                     8414.26,106
,ADOR,EQ,      1026.60,                  8985395.10,8732
,ADROITINFO,EQ,        10.03,                   167008.96,16656
,ADSL,EQ,       153.36,                 14986167.16,97327
,ADVANCE,EQ,       117.79,                  9081385.83,76565
,ADVANIHOTR,EQ,        55.94,                  1866983.01,33127
,ADVENTHTL,EQ,       204.88,                 29955211.76,145051
,ADVENZYMES,EQ,       303.50,                 16516533.00,54371
,AEGISLOG,EQ,       730.80,                 86750277.40,117925
,AEGISVOPAK,EQ,       259.15,                122975925.10,478171
,AEL120924,N2,      1101.00,                    38690.00,35
,AEL170725,ND,      1030.00,                   176230.00,171
,AEL17725,NA,      1016.01,                   164973.68,159
,AEQUS,EQ,       158.80,              17377113134.04,110460336
,AEROENTER,EQ,        79.47,                  4288537.79,53620
,AEROFLEX,EQ,       182.04,                 74885188.01,411565
,AERON,SM,        96.00,                    96000.00,1000
,AERONEU,EQ,        76.27,                  6654276.67,83687
,AESTHETIK,SM,        95.00,                   289000.00,3000
,AETHER,EQ,       862.50,                 49858597.70,58128
,AFCONS,EQ,       387.00,                122933519.90,315330
,AFFLE,EQ,      1676.50,                274561478.20,163225
,AFFORDABLE,EQ,       206.34,                  3913803.43,18916
,AFIL,EQ,         6.69,                 10851521.33,1599453
,AFSL,EQ,       201.06,                  5607154.20,27885
,AGARIND,EQ,       697.70,                 10552923.50,15178
,AGARWALEYE,EQ,       497.95,                 27631232.25,55596
,AGARWALFT,SM,        40.05,                    60075.00,1500
,AGARWALTUF,SM,       125.80,                  1953360.00,15600
,AGI,EQ,       712.25,                 32627316.20,45642
,AGIIL,EQ,       266.05,                 27709024.90,103166
,AGNI,SM,        24.95,                   367125.00,15000
,AGRITECH,EQ,       173.01,                 68870331.91,397468
,AGROPHOS,EQ,        37.86,                   533604.09,14091
,AGSTRA,BZ,         4.16,                   475311.69,114804
,AGUL,SM,        61.60,                   369600.00,6000
,AHCL,BE,       135.68,                 11085520.91,81227
,AHLADA,EQ,        49.94,                   122583.60,2462
,AHLEAST,EQ,       133.68,                   370796.71,2785
,AHLUCONT,EQ,       958.75,               1737456442.80,1759448
,AIAENG,EQ,      3816.00,                122995429.80,32454
,AIIL,EQ,      2771.50,                426412479.40,152523
,AILIMITED,SM,        40.00,                    60000.00,1500
,AIMTRON,ST,       796.75,                 10748070.00,13400
,AIRAN,EQ,        17.79,                   993107.99,55367
,AIROLAM,EQ,       103.00,                   143479.00,1393
,AIRTELPP,E1,      1570.00,                803279933.40,511234
,AISL,SM,        80.25,                    48150.00,600
,AJANTPHARM,EQ,      2600.30,                 82235816.50,31689
,AJAXENGG,EQ,       594.85,                 18391887.60,30912
,AJMERA,EQ,       918.80,                 81181920.40,86547
,AJOONI,EQ,         4.33,                   925716.58,211179
,AKANKSHA,SM,        70.10,                  1071750.00,15000
,AKASH,EQ,        26.02,                   536582.71,20557
,AKG,EQ,        12.42,                   376432.70,30351
,AKI,EQ,         7.12,                   232615.15,32559
,AKIKO,ST,       259.50,                   623200.00,2400
,AKSHAR,EQ,         0.54,                   652898.41,1215323
,AKSHARCHEM,EQ,       256.10,                  2412024.45,9505
,AKSHOPTFBR,EQ,         6.55,                   493008.08,75020
,AKUMS,EQ,       420.60,                 23346928.85,55618
,AKZOINDIA,EQ,      3132.70,              32255189274.20,10227719
,ALANKIT,EQ,        10.60,                  2766521.67,260067
,ALBERTDAVD,EQ,       748.10,                   987857.15,1320
,ALCODIS,SM,       108.00,                   133437.50,1250
,ALEMBICLTD,EQ,       101.70,                 11586009.11,113746
,ALICON,EQ,       826.65,                  4005794.35,4813
,ALIVUS,EQ,       887.65,                 39741586.30,44230
,ALKALI,EQ,        79.82,                   368842.58,4651
,ALKEM,EQ,      5628.50,                202855667.50,36002
,ALKYLAMINE,EQ,      1579.60,                 44651815.00,28171
,ALLCARGO,EQ,        10.93,                 46835152.44,4244310
,ALLDIGI,EQ,       833.00,                  1573809.55,1883
,ALLETEC,SM,       215.05,                  1905220.00,8800
,ALLTIME,EQ,       259.10,                 10448986.05,40347
,ALMONDZ,EQ,        14.71,                  2440057.18,163321
,ALOKINDS,EQ,        15.72,                 32159769.34,2034042
,ALPA,EQ,        76.72,                  1547795.04,19953
,ALPEXSOLAR,SM,       805.45,                 89743775.00,109800
,ALPHA,EQ,        47.58,                 33933873.35,710862
,ALPHAETF,EQ,        24.75,                  9482876.52,382450
,ALPHAGEO,EQ,       217.54,                   605511.78,2771
,ALPL30IETF,EQ,        27.71,                 23579248.79,847675
,ALPSINDUS,BE,         3.31,                   159313.61,48131
,ALUWIND,SM,        72.00,                  1709475.00,24000
,AMANTA,EQ,       101.73,                  1756780.43,17167
,AMBER,EQ,      6580.50,               1630961158.50,245498
,AMBEY,SM,        39.20,                    78400.00,2000
,AMBICAAGAR,EQ,        25.15,                   144145.94,5715
,AMBIKCO,EQ,      1244.40,                  4899880.10,3907
,AMCL,ST,       351.40,                  3337800.00,9600
,AMDIND,EQ,        50.38,                   125207.29,2458
,AMIABLE,SM,        70.50,                   856160.00,12800
,AMJLAND,EQ,        51.98,                  1616792.87,31060
,AMJUMBO,SM,         8.00,                    64000.00,8000
,AMNPLST,EQ,       221.13,                147257766.08,653896
,AMRUTANJAN,EQ,       677.40,                 21453155.00,31571
,ANANDRATHI,EQ,      2989.60,                595129153.10,199131
,ANANTAM,IV,       103.66,                   693872.74,6700
,ANANTRAJ,EQ,       525.45,                928762535.55,1744306
,ANDHRAPAP,EQ,        66.88,                  3309441.28,49276
,ANDHRSUGAR,EQ,        74.29,                  8269594.09,110531
,ANGELONE,EQ,      2504.60,                783763313.00,311711
,ANIKINDS,EQ,        53.23,                  5293507.67,98630
,ANKITMETAL,BZ,         1.73,                    24096.06,14522
,ANLON,SM,       404.00,                  1463540.00,3600
,ANMOL,EQ,        13.80,                   430359.02,30969
,ANNAPURNA,SM,       220.00,                 26649912.50,120000
,ANONDITA,ST,       720.00,                  8391600.00,12000
,ANSALAPI,BZ,         3.66,                    22706.95,6209
,ANTELOPUS,EQ,       405.55,                  9038039.55,21917
,ANTGRAPHIC,EQ,         0.96,                   187639.41,196760
,ANTHEM,EQ,       664.75,                119086663.40,177900
,ANUHPHR,EQ,        77.48,                  1584020.11,20325
,ANUP,EQ,      2176.40,                 55959430.90,25694
,ANURAS,EQ,      1323.60,                481141291.80,363667
,ANYA,SM,        21.40,                   862750.00,40000
,AONEGOLD,EQ,        12.42,                 10827894.16,872463
,AONELIQUID,EQ,      1038.81,                 14414638.73,13876
,AONENIFTY,EQ,        10.56,                  3061320.67,289679
,AONETMMQ50,EQ,         9.61,                   541775.84,56315
,AONETOTAL,EQ,        11.84,                  6699944.57,564721
,APARINDS,EQ,      8794.00,                299361422.50,33886
,APCL,EQ,       119.30,                   450754.79,3809
,APCOTEXIND,EQ,       373.65,                  2248296.05,6016
,APEX,EQ,       304.40,               4987910923.90,16722503
,APEXECO,SM,       131.90,                   952680.00,7200
,APLAPOLLO,EQ,      1764.50,               1317248526.70,750140
,APLLTD,EQ,       847.10,                 23448783.75,27649
,APOLLO,EQ,       223.55,                383811803.45,1700548
,APOLLOPIPE,EQ,       288.60,                 10466270.70,35970
,APOLLOTYRE,EQ,       499.30,                199896674.85,398588
,APOLSINHOT,EQ,      1204.50,                   930446.50,774
,APRAMEYA,SM,       324.20,                  4831850.00,15000
,APS,SM,       375.60,                  5097800.00,13500
,APTECHT,EQ,        97.64,                 42457453.92,425088
,APTUS,EQ,       284.95,                232482719.15,810512
,ARABIAN,SM,        74.95,                   149900.00,2000
,ARCHIDPLY,EQ,        91.42,                  2948827.54,31882
,ARCHIES,EQ,        18.42,                   123346.34,6682
,ARCIIL,SM,        70.00,                   140000.00,2000
,ARE&M,EQ,       925.15,                149027408.05,161202
,ARENTERP,EQ,        47.30,                    15458.40,326
,ARFIN,BE,        64.12,                  6898794.61,106755
,ARHAM,ST,       142.20,                  8931650.00,63000
,ARIES,EQ,       324.15,                  7983225.20,24603
,ARIHANTCAP,EQ,        91.19,                 12712054.82,138777
,ARIHANTSUP,EQ,       311.85,                 14043644.15,44928
,ARISINFRA,EQ,       123.66,                 52212795.78,422744
,ARISTO,SM,       125.90,                   988080.00,8000
,ARKADE,EQ,       134.40,                103888643.49,773318
,ARMANFIN,EQ,      1573.20,                107905926.10,70170
,AROGRANITE,EQ,        30.03,                   767113.40,24832
,ARROWGREEN,EQ,       518.10,                  2876997.15,5517
,ARSHIYA,BZ,         1.21,                   400331.38,326770
,ARSSBL,EQ,       569.45,                288324907.95,502189
,ARTEMISMED,EQ,       277.95,                 29591783.10,105961
,ARTNIRMAN,EQ,        50.21,                   328068.22,6494
,ARUNAYA,SM,        17.55,                   600500.00,34000
,ARVEE,EQ,       210.51,                 25267350.92,121962
,ARVIND,EQ,       315.05,                 31989977.25,101194
,ARVINDFASN,EQ,       506.95,                 93842587.60,183505
,ARVINDPORT,SM,        42.15,                  2224875.00,52500
,ARVSMART,EQ,       600.45,                 19906042.85,33349
,ASAHIINDIA,EQ,       993.70,                 67317912.10,67341
,ASAHISONG,EQ,       289.55,                 90550133.80,288080
,ASAL,EQ,       481.45,                  9417696.95,19419
,ASALCBR,EQ,       950.95,                 11946942.35,12569
,ASCOM,ST,       119.00,                  1122750.00,9500
,ASHALOG,SM,        69.40,                    69400.00,1000
,ASHAPURMIN,EQ,       747.80,                472083016.00,626118
,ASHIANA,EQ,       291.75,                  8983531.95,31051
,ASHIMASYN,EQ,        17.53,                  1604074.68,90406
,ASHOKA,EQ,       170.53,                 90266036.72,524519
,ASHOKAMET,EQ,        15.32,                   133466.69,8697
,ASHOKLEY,EQ,       166.14,               1266422683.55,7630563
,ASIANENE,EQ,       281.65,                 15967746.05,56437
,ASIANHOTNR,EQ,       324.85,                  4291908.55,13217
,ASIANTILES,EQ,        64.39,                168824237.07,2627052
,ASKAUTOLTD,EQ,       470.70,                 44808048.65,96054
,ASLIND,ST,       109.70,                   219400.00,2000
,ASMS,EQ,        12.00,                  1875816.31,158013
,ASPINWALL,EQ,       230.01,                   381747.68,1654
,ASPIRE,SM,        19.00,                    76000.00,4000
,ASTEC,EQ,       717.70,                133309866.75,187355
,ASTERDM,EQ,       608.45,                190230478.05,313094
,ASTRAL,EQ,      1428.90,                513582549.50,357425
,ASTRAMICRO,EQ,       891.85,                146348008.70,163718
,ASTRAZEN,EQ,      9007.00,                 13842547.50,1534
,ASTRON,EQ,         6.05,                   150995.63,24820
,ATALREAL,EQ,        25.25,                 99383658.13,3937005
,ATAM,EQ,        82.50,                   506068.33,6096
,ATCENERGY,SM,        38.05,                   509520.00,13200
,ATGL,EQ,       584.65,                135900266.45,232805
,ATHERENERG,EQ,       660.80,                871691776.65,1298953
,ATL,EQ,        26.84,                  5007222.76,186014
,ATLANTAA,BE,        45.26,                  2077388.74,45899
,ATLANTAELE,EQ,       930.80,                 62285309.45,67508
,ATLASCYCLE,EQ,        91.07,                   287460.01,3169
,ATLPP,E1,        10.93,                   563215.16,51702
,ATMASTCO,SM,       141.35,                  5956760.00,42400
,ATUL,EQ,      5876.00,                184287231.50,31612
,ATULAUTO,EQ,       429.85,                 15175295.35,35166
,AUBANK,EQ,       990.30,               3555670364.65,3583750
,AURIGROW,EQ,         0.86,                 71987012.59,82775029
,AURIONPRO,EQ,      1102.30,                200524863.80,178294
,AUROIMPEX,SM,        41.00,                   255120.00,6400
,AUROPHARMA,EQ,      1193.00,                875619132.80,736879
,AURUM,EQ,       179.16,                 22610764.32,126587
,AUSL,SM,        25.85,                   518500.00,20000
,AUSOMENT,EQ,       108.13,                  1289352.14,11705
,AUTOAXLES,EQ,      1826.90,                 42176673.00,23259
,AUTOBEES,EQ,       282.01,                 30982542.02,109681
,AUTOIETF,EQ,        28.31,                 12754446.56,450507
,AUTOIND,EQ,        77.29,                 18357016.48,240741
,AVADHSUGAR,EQ,       393.60,                 14304290.05,36435
,AVALON,EQ,       850.35,                 81745754.90,96060
,AVANTEL,EQ,       146.67,                104137291.66,704093
,AVANTIFEED,EQ,       854.15,               1358084027.50,1596251
,AVG,EQ,       195.10,                 24136849.76,125304
,AVIANSH,SM,       115.50,                   694000.00,6000
,AVL,EQ,       495.95,                 57812776.35,115205
,AVONMORE,EQ,        15.22,                  4546107.20,293504
,AVPINFRA,SM,       120.50,                  4978960.00,40800
,AVROIND,EQ,       113.78,                   675612.39,5917
,AVTNPL,EQ,        67.59,                  4134458.93,60804
,AWFIS,EQ,       523.25,                104718933.05,198506
,AWHCL,EQ,       435.40,                 20184469.95,46680
,AWL,EQ,       241.45,                206642247.10,857143
,AXISBNKETF,EQ,       606.01,                   120651.43,199
,AXISBPSETF,EQ,        13.05,                   212693.24,16285
,AXISCADES,BE,      1198.10,                114069156.30,93579
,AXISCETF,EQ,       124.79,                   596151.06,4778
,AXISGOLD,EQ,       110.93,                151363131.96,1364264
,AXISHCETF,EQ,       148.04,                   273012.25,1840
,AXISILVER,EQ,       199.01,                339683249.55,1706471
,AXISNIFTY,EQ,       283.77,                  1285298.64,4525
,AXISTECETF,EQ,       414.53,                  1143049.86,2748
,AXISVALUE,EQ,        30.33,                   802072.97,26341
,AXITA,BE,        12.80,                 21518975.61,1702266
,AXSENSEX,EQ,        87.25,                   210183.80,2412
,AYMSYNTEX,EQ,       164.75,                  2258199.37,13574
,AZAD,EQ,      1580.50,                 84939808.40,53700
,BABAFP,SM,        31.70,                    50720.00,1600
,BAFNAPH,BE,       143.97,                   242733.42,1686
,BAGDIGITAL,SM,       123.50,                  1771200.00,14400
,BAGFILMS,EQ,         6.41,                   467927.14,72636
,BAHETI,SM,       623.40,                 18702018.75,29625
,BAIDFIN,EQ,        11.10,                  2219245.49,196521
,BAJAJCON,EQ,       253.35,                 57590825.00,227632
,BAJAJELEC,EQ,       479.00,                 41093699.75,85826
,BAJAJHCARE,EQ,       401.10,                 46654123.70,115110
